,type1,type2,type3,type4,type5,type6,type7
0,-0.14737292130788168,0.0004874245884517829,0.009292656348811256,-0.0041743314100636374,-0.0834728479385376,0.1586462656656901,0.0014013723573750919
1,0.004926857848962148,0.019176655345492892,-5.4872182210286455,-0.01354243771897422,-0.01646659771601359,-0.4584469265407986,-0.0037062582042482165
2,0.01770304971271091,-0.011723993553055657,0.01862822969754537,0.01168684826956855,0.008945837616920471,-0.001107301769985093,0.02049165467421214
3,-0.31035251087612575,0.01452979114320543,0.03611458341280619,0.01653866469860077,0.02618102232615153,0.02677632040447659,-0.023315484325091045
4,-0.009876529375712076,0.004309722532828649,0.0015052762917346424,0.0006422192479173342,0.0011219418504171902,-6.777333153618707,0.0015802998095750809
5,0.010072696540090773,-0.00733134647210439,0.027595933940675523,0.01644819312625461,0.0009392988350656298,-0.010465314818753136,-0.012801850007639991
6,0.0122450879878468,-0.01048960205581453,0.22653645939297146,-0.01506617996427748,-0.004085889293087853,1.1077728271484375,-0.01023489816321267
7,-0.03426462743017408,0.04239883687761095,-5.962551116943359,-0.0029783321337567437,-0.0029482533120446736,-16.53176540798611,-0.019826228419939678
8,-0.11308932304382324,-0.021315356095631916,-0.01072835922241211,-0.023180633783340454,-0.0862855315208435,-9.825458102756077,-0.011048814488781823
9,-0.40349719259474015,-0.037455326981014676,-0.2433704005347358,-0.0338912308216095,-0.044847703642315336,-0.31538648075527614,-0.007379718124866486
10,-0.01867095298237271,-0.023275085621409945,-0.00883305569489797,-0.006358993964062797,17.067306518554688,-0.04783266120486789,-0.00851387944486406
11,-0.011127479374408722,0.00951789402299457,-71.77338324652777,0.013621618350346884,0.005716836286915673,-7.387857225206163,0.014145834578408135
12,0.003229959350493219,0.0089700933959749,0.002999886456463072,0.01567019025484721,0.023462197846836515,0.016150881846745808,0.004390810926755269
13,-0.005975845787260268,0.027011897828843858,0.01476228568289015,0.014397107892566256,0.022314399480819702,0.10729375150468615,-0.023430580894152325
14,1.472921159532335,0.0271751516395145,0.14185832606421578,0.025176702274216547,0.017241585585806105,-2.9765296512179904,-0.004708350946505864
15,-4.329638163248698,-0.005484929515255822,0.031104981899261475,0.00500488570994801,-0.013902210526996188,-0.05455466773774889,-0.018200839559237163
16,-0.00284389385746585,0.030209143956502277,-22.692579481336807,0.015507247712877061,-0.21282719241248238,-0.5311613612704806,-0.027535619007216558
17,0.006848836938540141,0.01857059531741672,0.018380809161398146,0.020858849088350933,0.01636538902918498,2.081973605685764,0.009940843615267012
18,-0.006843283772468567,-0.005541277014546924,0.011264637112617493,-0.00139161240723398,0.13341592417822945,-4.566641065809462,-0.001354568534427219
19,0.019948908024364047,6.881442175971137,-0.03011209766070048,-0.0007762130763795641,0.008303690287801955,0.03580425514115228,-0.009598874383502536
20,-0.01276271790266037,-6.134432898627387,-0.11941542890336779,-0.01654270953602261,-0.013291373021072812,-0.9820588429768881,0.002491691874133216
21,0.006088316854503419,0.001999637939863735,21.469495985243057,0.007176260153452556,-0.0013022391746441524,-30.669108072916668,-0.018493041396141052
22,-0.009340686102708181,-0.008552471796671549,0.008051230675644346,-0.001414811031685935,-0.0019165929406881332,-7.68359375,-0.037436621056662664
23,-1.3945629331800673,-0.002747743907901976,0.010582416421837278,0.0022614807304408816,-0.016195567117797002,0.013386625382635329,-0.03900700807571411
24,-0.06666864951451619,0.007886405620310042,-9.48680199517144,-0.020140318406952754,-5.9442320929633246,-11.161303202311197,0.02402226792441474
25,0.03337078955438402,0.035483178165223866,0.013238693277041117,0.02847097979651557,0.012783613469865587,0.04641552103890313,0.028692891200383503
26,0.013404063052601285,0.001247649805413352,0.004551651577154796,0.010618784361415438,0.024132427242067125,0.11870026588439941,-0.0026317681703302595
27,0.011542831857999166,0.019370418455865648,0.008473734060923258,0.02499402066071828,0.027236052685313754,0.5993719630771213,0.00933143910434511
28,-0.021277098192109004,-0.012773344914118448,-5.7429016960991754,-0.02896518839730157,-4.393635643853082,0.24401026301913792,-0.008661387695206536
29,-0.013256438904338412,0.030496143632464938,0.012313918934928047,-0.006095461547374725,0.00812319666147232,0.05156977309121026,-0.01886839336819119
30,-6.166380988226996,0.012909377614657084,0.017642550998263888,0.0014822307146257823,0.0033390137056509652,-0.058715495798322886,-0.004816182785563999
31,0.015943032171991136,0.02305047545168135,0.025194168090820312,0.026974025699827407,0.012937795784738328,-9.628974066840279,-0.054089115725623235
32,0.002675101574924257,-12.267873975965712,0.0365201301044888,-0.0017622051139672597,-14.046602037217882,2.1671890682644315,-0.0005884747952222824
33,0.007334778706232707,-0.08584398693508571,0.027101968725522358,0.009637291232744852,0.026229504081938002,0.0966043406062656,0.011939000752237108
34,-10.30446285671658,-0.26226147015889484,0.4433344735039605,0.0023132701300912434,0.002341174003150728,-12.157127380371094,-0.022851988673210144
35,0.004420917067262862,-0.010910665823353661,0.01480525897608863,0.022852675782309637,-0.010890966488255395,0.009396061301231384,-0.006505036519633399
36,-0.002699976166089376,-0.028988056712680392,-0.02631871567832099,-0.009379025134775374,0.005259271711111069,-0.0443335043059455,-0.03492984506818983
37,0.06525702608956231,0.03628292017512851,0.03476510445276896,0.02453342080116272,0.034259011348088585,0.03218871686193678,-0.004617099546723896
38,-2.466096878051758,0.022196138898531597,0.01703518960211012,-0.0019773650500509474,0.004856151425176197,-0.006538943698008855,0.010382259057627784
39,-0.003131215977999899,-0.027282037668757968,-0.04374462366104126,0.012897376385000017,0.014428289400206672,-0.8011304007636176,-0.01381295919418335
