Avg_gt_X,Avg_gt_Y,Mod1_avg_res_X,Mod1_avg_res_Y,Mod2_avg_res_X,Mod2_avg_res_Y,Mod3_avg_res_X,Mod3_avg_res_Y,Mod4_avg_res_X,Mod4_avg_res_Y,Mod5_avg_res_X,Mod5_avg_res_Y,Mod6_avg_res_X,Mod6_avg_res_Y,Mod7_avg_res_X,Mod7_avg_res_Y
6.673470861737535,-7.059274688675837,8.192961236847825,-9.664802849930453,7.610277431552038,-8.022694936156125,6.6376479515664055,-5.9072479685242705,6.0553006173982515,-8.408427293394261,8.964603861959048,-9.279548510829677,9.202425089089349,-8.726124223587199,6.666352079316478,-7.180268949751163
-3.39205476560593,-13.39886223024079,-2.2696318386943233,-12.117241840102865,-3.2003653653388042,-10.401680117188516,-2.486617069997711,-12.563605537699155,-2.749284838875096,-10.49721853197802,-3.236599674234339,-11.324658599347476,-2.628099340560022,-12.969504742021668,-3.304412331635336,-11.73662054157307
5.393868720464394,2.309188676115732,7.500916317806274,2.182033373451752,6.404718498020469,3.3826411540095114,8.25429819779827,5.220012792291092,8.856655480903662,3.3778699261773557,8.930660302874625,3.330022632365173,8.944050563788801,2.992570060639867,6.151402562402564,4.578662489946938
-6.704027703137379,3.1947010729395444,-9.336215829488323,5.282689382326204,-6.7804641447317495,4.43875064008328,-7.113799453082942,6.052075338390007,-7.517202169701813,6.600475899128397,-8.024879083222334,5.823151763586477,-7.397926468378471,3.6317415119868315,-8.631863565057746,3.678229489276953
9.088959278353048,5.597662447047601,9.78976020446324,8.052001841611167,8.037284545359082,5.304432835972102,9.811635170958585,6.07362205374776,10.18761558282134,6.787855457471355,8.911772850700881,6.190629835258014,9.097186423905832,5.785748126890658,7.646116908832747,5.891789165537054
6.013148832324502,-12.058827134860785,4.1089222312913405,-11.324878090796657,3.9384491998973292,-9.727222758809683,5.890934613230076,-10.763405592695431,4.134947851589872,-11.664327934921289,4.111373901888053,-11.634104500281472,5.226414377041791,-10.952594894061473,3.990786933214392,-10.345550290708196
-1.1050211865617916,-8.12054959107904,-0.7182159431774519,-9.251131218393384,-1.0298989200759703,-7.706072681206163,-1.3844271204310843,-11.1366942104566,-2.036122661107648,-10.11028082667634,-1.1221225034229731,-8.032187298045809,-1.3650332124228406,-10.671336732529786,-1.1956363167629827,-11.196810365669652
0.682074791863025,-10.849465039859677,1.0796166080577285,-11.745766683267185,0.3403797647581298,-9.44694438243846,1.8987392272928854,-11.527260415379104,1.8931576961877474,-13.860031025131873,1.1139704991475359,-11.835301244782737,2.480711089592049,-11.332020991445082,1.2061175478200779,-10.356407430096844
0.026607267273928308,-12.378112806518557,0.26207404233007203,-14.311653353007923,-0.016697721827500407,-12.576514813986833,1.2282859894541647,-10.290075083911411,-0.004982334215718809,-11.047071315196158,-0.06501537498980586,-12.053220483608746,0.3700326589455706,-13.03101970316475,-0.3262777589289503,-11.052227005861337
-2.7422183441534638,-10.069215348467173,-3.2462817208211323,-12.000209122360305,-4.797523663710199,-10.39534604329008,-2.46772330639549,-11.384480827891824,-3.3588690193234934,-8.642180260752065,-2.2281961008352,-12.193207277853295,-1.158408657716369,-10.235995686900342,-2.4402473238496514,-10.501384227539829
