,type1,type2,type3,type4,type5,type6,type7
0,-3.7756029764811196,-0.0015916751904620065,-10.035663180881077,-16.891126844618057,22.785524156358505,-16.951136271158855,-8.770133124457466
1,-9.480655246310764,-0.0015125828277733591,-23.762400309244793,-0.0013259222937954797,-6.15004136827257,-15.859842936197916,-18.161375257703995
2,0.6693358421325684,-0.0012154565710160467,8.858200073242188,-20.10320536295573,9.372548421223959,15.90147230360243,-3.8722712198893228
3,19.423570421006943,-0.0011648788220352596,-8.583806355794271,-2.763109419080946,9.941687689887154,3.7178853352864585,5.107842339409722
4,-0.0011763190850615501,-0.23144669002956814,17.212353176540798,5.286918640136719,-5.566318088107639,12.043863932291666,5.1020079718695746
5,-4.499662611219618,-0.001507226170765029,-0.13979670736524794,12.929796006944445,-0.9194357130262587,-9.533317565917969,1.8771923912896051
6,-1.6373447842068143,-0.13453981611463758,-21.939537896050346,-34.5654296875,-18.67868211534288,-14.363235473632812,18.909203423394096
7,-2.330477820502387,-0.5462946361965604,6.024556901719835,-34.528042263454864,-0.9059869978162978,1.0411373774210613,-14.673699273003471
8,-9.066595289442274,-0.04645599921544393,-16.73412577311198,-1.983682844373915,-21.380311754014755,-11.005467732747396,-14.157950507269966
9,0.9161710739135742,-0.0020953514095809725,-6.87405522664388,-8.216679043240017,-9.678585476345486,-7.672727796766493,-23.39667426215278
10,-0.3409579330020481,-0.0008968768848313226,6.511107550726996,-25.80654059516059,13.104082743326822,0.9400068918863932,10.119177924262154
11,4.240142556631731e-05,-1.6011717054578993,-24.256262885199654,-14.593017578125,-17.62940131293403,-3.342256334092882,-14.763722737630209
12,4.200965881347656,-0.5752716064453125,22.277957492404514,18.195421006944443,-14.177774217393663,27.74923366970486,17.610097249348957
13,-2.667823155721029,-1.1270321740044489,0.16962342792087132,4.935042487250434,10.67147488064236,7.33760240342882,16.848398844401043
14,-5.268053266737196,-0.0026586008154683644,17.61385938856337,-55.67620510525174,78.2974853515625,28.185077243381077,-11.659672207302517
15,-15.814778645833334,-0.001301946532395151,-1.458671463860406,-27.001578436957466,-16.27042473687066,-8.36940171983507,1.2991035249498155
16,-1.4693204032050238,-0.00195198402636581,-7.5081431070963545,49.025363498263886,-17.506827460394966,-14.391772800021702,3.3232220543755426
17,5.094491746690538,-0.0027143669625123343,12.462453206380209,15.921712239583334,38.13587443033854,0.9512905544704862,6.632898118760851
18,-1.2647677527533636,-1.1539798312717013,-9.834767659505209,-18.340623643663193,-24.681070963541668,-18.302490234375,-18.81637234157986
19,-5.93900383843316,-0.001198020660214954,13.209576076931423,11.325644599066841,-5.3165173000759545,0.1463849147160848,-6.344906277126736
20,1.9137109120686848,-0.002760436592830552,-10.154828389485678,-18.981948852539062,-10.34654066297743,-15.262807210286459,-11.3465576171875
21,-3.8200505574544272,-0.9260194566514757,-15.13425021701389,-21.590301513671875,-16.664750840928818,-6.509081522623698,-8.45901828342014
22,-15.532207912868923,-1.5302747090657551,-9.297453138563368,-18.212931315104168,4.6140463087293835,-15.831410725911459,-14.519663492838541
23,-25.70035129123264,-0.003557308680481381,-3.23378054300944,-6.549922519259983,-0.012591727905803256,-2.3856097327338324,2.5187367333306208
24,-4.8580140007866754,-2.9970003763834634,-6.498269399007161,-17.671863132052952,-5.138234032524957,-10.146236843532986,-16.909596761067707
25,11.129327562120226,-0.001526633898417155,16.209713406032986,-0.0026600265668498147,16.75565422905816,16.467274983723957,-11.35319603814019
26,0.6812958187527127,-0.5387584368387858,6.947456359863281,8.545918782552084,7.223154703776042,14.906358506944445,3.7042825486924915
27,1.1513997183905706,-0.0010324358526203367,2.7047750684950085,26.99540032280816,5.369962904188368,35.104953342013886,13.980557759602865
28,0.551801840464274,-0.0013589226744241184,-18.68621826171875,-23.204932318793404,-5.82806396484375,38.35724555121528,2.6621610853407116
29,-2.016900380452474,-0.0007979619937638441,13.25496334499783,-20.317962646484375,14.092179192437065,-35.307963053385414,-14.209799024793837
30,-7.898408677842882,-0.0023115004102389016,10.722695244683159,-25.304462009006077,-13.78682115342882,-4.874239603678386,-21.034454345703125
31,-4.55405510796441,-0.001703110213081042,0.9224264356825087,6.287373436821832,-13.970634460449219,-5.837121327718099,-8.17240990532769
32,-1.7704361809624567,0.204556319448683,0.002806674896015061,-0.6853053834703233,-7.273763020833333,-20.013804117838543,-18.344340006510418
33,-0.5550111134847006,-0.5827273792690701,6.599347432454427,24.230138142903645,9.597078111436632,1.3659478293524847,3.6275728013780384
34,-12.902083502875435,-1.8695045047336154,1.181205325656467,-26.810287475585938,-11.060635884602865,-7.4116566975911455,-15.560636732313368
35,1.9698990715874567,-0.0013220089798172314,1.7900479634602864,22.07430691189236,5.854243808322483,3.0636314815945096,4.665535396999783
36,20.952916463216145,-0.0017561554494831297,-25.40273708767361,-24.028856065538193,-10.053371005588108,-0.48150724834865993,-9.765146891276041
37,-10.299632602267796,-0.0012993600426448716,3.4257289038764105,-13.124124315049913,-7.909728156195746,-16.21084255642361,-15.124557495117188
38,-17.30980936686198,-0.0017601259880595738,17.882904052734375,8.372019449869791,-0.001306622289121151,11.125831604003906,-9.92680189344618
39,9.860606723361546,-0.7330004374186198,-9.582238091362846,-5.4119110107421875,-6.940973069932726,-24.121500651041668,7.711669074164496
